invoice_amount,payment_terms_days,customer_tenure_months,customer_credit_score,previous_late_payments_count,avg_past_delay_days,number_of_open_invoices,discount_offered_pct,invoice_month,is_recurring_customer,sales_channel,weekday_issued,paid_late
3149.17,30,62.0,623.0,0,0.0,3,0,5,1,direct,3,0
19939.17,30,10.6,675.0,3,10.4,4,1,5,1,direct,6,0
12664.44,30,1.1,663.0,3,5.5,5,2,1,1,online,4,0
5009.2,45,5.2,850.0,0,0.0,5,0,9,1,direct,5,0
3559.0,30,6.0,645.0,1,2.4,5,1,4,1,reseller,4,0
7783.65,15,15.2,706.0,0,0.0,5,0,9,1,reseller,2,0
10066.55,60,9.4,722.0,0,0.0,4,0,9,1,direct,2,0
1725.31,15,55.7,806.0,1,22.6,2,3,5,1,reseller,3,0
3395.84,45,89.2,607.0,1,16.5,1,1,6,1,reseller,5,0
706.44,30,16.3,801.0,4,8.0,7,2,3,1,direct,2,0
10004.52,30,7.5,667.0,0,0.0,1,0,1,1,direct,3,0
23353.96,60,0.8,850.0,0,0.0,1,0,3,1,direct,4,1
3913.06,15,2.6,713.0,1,6.2,1,0,2,1,direct,0,0
537.8,45,18.6,569.0,2,4.7,7,3,12,1,direct,0,0
6298.09,45,24.7,662.0,3,14.4,9,3,3,1,online,0,0
1613.76,60,0.5,800.0,0,0.0,7,3,5,1,direct,2,0
2004.17,30,35.3,687.0,1,18.3,6,1,7,1,online,4,0
6399.14,45,14.4,675.0,2,2.5,6,2,5,1,direct,5,1
4578.37,30,76.3,745.0,0,0.0,3,0,12,1,direct,3,0
2346.55,30,19.7,649.0,0,0.0,3,0,3,1,direct,5,0
2029.11,30,48.8,661.0,1,17.2,5,0,10,1,direct,0,0
4077.55,30,13.4,595.0,0,0.0,5,0,5,1,reseller,3,0
2518.66,30,30.2,836.0,1,16.9,2,0,9,1,direct,6,0
1341.69,15,6.3,570.0,1,4.1,1,3,12,0,direct,4,0
2699.15,30,64.2,695.0,1,16.5,2,0,2,1,direct,0,0
4942.53,45,0.2,723.0,1,15.5,7,0,7,1,direct,5,1
3101.7,30,10.7,679.0,2,5.2,2,1,6,0,reseller,5,0
1020.29,30,3.2,567.0,2,5.6,2,0,9,1,direct,3,0
8867.59,30,33.1,590.0,0,0.0,2,0,9,1,online,4,0
309.53,30,7.2,727.0,2,29.8,2,1,12,0,direct,4,0
2436.39,45,1.6,610.0,0,0.0,3,3,6,1,online,1,0
2083.54,60,16.7,494.0,0,0.0,2,3,12,1,online,0,0
4160.38,30,18.0,715.0,1,5.4,4,0,12,1,reseller,4,0
6035.99,45,17.2,601.0,3,41.2,8,3,11,1,reseller,6,0
10037.55,15,4.6,737.0,1,11.2,1,0,5,0,direct,2,0
1917.61,90,26.9,662.0,0,0.0,2,2,11,1,reseller,1,0
6172.9,30,23.3,658.0,1,2.4,1,0,2,1,direct,0,0
4342.63,30,49.3,685.0,0,0.0,5,0,8,1,direct,3,0
780.25,30,42.3,578.0,3,21.4,1,0,2,1,direct,0,0
20140.46,15,76.6,606.0,2,11.6,1,2,11,1,direct,6,0
997.35,45,36.1,657.0,1,5.0,3,0,5,1,direct,5,0
5311.06,30,9.5,577.0,2,39.2,6,3,10,1,online,2,0
5171.74,30,13.8,744.0,1,11.3,5,3,9,1,reseller,3,0
4666.07,30,2.0,652.0,4,45.2,2,3,12,1,reseller,1,0
2332.93,90,68.4,550.0,0,0.0,2,0,3,1,reseller,5,0
7665.82,45,9.7,630.0,2,3.2,2,1,11,0,direct,5,0
893.97,60,54.8,689.0,1,9.4,2,0,3,1,reseller,5,0
3431.5,60,48.8,640.0,0,0.0,3,1,7,1,reseller,0,0
2191.88,60,15.8,716.0,3,7.3,4,0,1,1,reseller,3,0
1979.17,30,20.1,732.0,1,14.9,3,3,1,0,reseller,5,1
5355.47,30,13.3,850.0,1,13.7,3,0,6,0,direct,1,0
9602.04,30,0.7,784.0,1,11.2,4,1,12,1,direct,0,1
2673.3,30,42.6,533.0,0,0.0,4,0,5,1,reseller,4,0
7351.16,45,20.3,648.0,1,18.6,2,0,7,0,direct,0,1
3807.65,15,13.3,656.0,1,8.6,5,0,5,0,direct,1,0
1630.34,15,5.9,732.0,1,1.1,2,0,12,0,reseller,1,0
2886.62,45,8.0,596.0,2,4.4,2,2,4,1,direct,3,0
2780.71,15,3.8,632.0,3,4.5,4,3,6,0,reseller,2,0
1944.98,15,44.4,568.0,3,20.7,4,0,5,1,direct,5,0
5354.19,15,0.6,626.0,0,0.0,4,0,8,1,direct,2,0
4497.07,45,1.7,629.0,2,13.2,4,0,7,1,reseller,2,0
869.93,15,4.0,652.0,2,1.8,5,0,11,1,online,5,0
823.55,15,17.1,573.0,1,14.6,4,1,1,1,direct,1,0
5335.92,30,17.0,768.0,2,2.4,5,3,2,1,direct,6,0
1748.03,45,17.6,722.0,1,20.2,5,0,5,1,direct,4,0
4778.29,30,1.2,550.0,1,8.7,1,1,5,1,direct,2,0
7352.81,15,11.8,682.0,0,0.0,0,0,7,0,reseller,2,0
1159.96,60,73.4,539.0,1,8.3,5,0,11,0,online,1,1
1022.1,60,9.2,801.0,0,0.0,6,2,12,1,reseller,0,1
16432.04,30,19.3,825.0,1,2.2,1,2,6,0,direct,2,0
4996.1,30,15.3,675.0,0,0.0,5,2,8,1,direct,3,0
2496.6,30,47.6,603.0,1,5.7,4,1,8,1,direct,5,0
1570.98,45,28.5,620.0,1,9.7,3,2,8,1,reseller,4,0
2299.86,30,6.8,639.0,1,3.4,2,1,7,0,direct,6,0
1246.99,60,13.3,670.0,1,32.9,5,3,12,0,online,0,0
8063.24,60,0.0,803.0,0,0.0,2,0,6,1,reseller,2,1
1809.71,30,8.7,766.0,1,8.6,2,1,8,1,direct,5,0
9741.8,15,53.3,767.0,3,25.6,4,3,5,0,direct,0,0
2538.77,60,41.8,695.0,1,8.8,5,0,6,1,direct,1,0
1423.66,45,6.0,576.0,2,3.4,1,0,12,1,direct,6,1
2480.78,45,0.0,611.0,2,7.7,1,0,2,1,online,6,0
343.18,15,12.8,685.0,2,15.5,4,2,9,1,reseller,2,0
3265.96,45,2.2,572.0,0,0.0,1,0,2,1,direct,1,0
3124.07,60,38.8,707.0,0,0.0,2,2,12,0,direct,4,0
7648.53,90,6.2,752.0,2,6.4,4,1,1,1,reseller,2,0
666.69,30,14.0,729.0,2,17.0,2,0,11,0,online,0,0
10359.71,30,6.0,725.0,1,8.2,4,0,11,1,direct,3,0
7620.06,30,18.9,512.0,0,0.0,3,0,1,1,reseller,3,0
11235.56,45,38.5,800.0,0,0.0,4,0,12,1,online,3,0
3472.22,60,9.4,539.0,2,18.3,1,0,11,1,reseller,3,1
9068.0,30,5.6,666.0,1,12.3,1,2,4,1,reseller,5,0
968.63,30,2.6,736.0,0,0.0,0,0,2,1,online,4,0
6917.04,15,6.0,712.0,3,18.6,2,1,1,0,direct,6,0
1818.84,45,64.7,565.0,0,0.0,2,3,12,1,direct,4,0
823.64,60,2.3,581.0,1,11.8,2,0,12,0,direct,6,1
1323.82,15,10.8,706.0,0,0.0,5,3,7,1,direct,3,0
3659.12,30,0.4,726.0,2,36.3,5,2,11,0,online,2,0
1733.9,60,31.7,580.0,1,34.9,4,3,4,0,reseller,6,0
5107.5,30,4.8,715.0,1,5.7,4,0,1,1,reseller,0,0
715.22,30,37.1,544.0,3,4.6,4,3,8,1,direct,6,0
536.79,30,18.3,736.0,2,11.0,3,2,4,1,reseller,2,0
12520.83,30,25.5,600.0,0,0.0,7,0,11,1,reseller,1,0
8212.56,15,34.2,687.0,2,1.4,6,2,11,1,direct,5,0
1416.06,45,26.3,672.0,2,29.5,5,2,12,0,direct,3,0
3631.13,30,48.7,784.0,2,6.8,5,0,7,1,online,6,0
9113.9,45,7.2,702.0,2,19.6,7,0,3,1,online,3,0
5309.65,45,60.3,626.0,1,6.9,3,3,5,0,reseller,6,0
4160.54,15,35.2,712.0,2,27.6,2,0,9,1,direct,2,1
9756.01,30,7.7,850.0,0,0.0,6,3,10,1,online,1,0
1886.27,30,27.8,747.0,1,16.0,6,1,3,1,online,0,0
3744.56,15,35.0,675.0,4,9.9,4,0,1,1,reseller,2,0
3582.93,45,16.9,605.0,2,3.3,2,0,1,0,reseller,4,1
2848.4,15,15.8,625.0,0,0.0,3,1,6,1,direct,4,1
2563.62,45,8.4,741.0,0,0.0,4,3,2,0,reseller,1,0
3887.73,30,1.1,600.0,4,5.8,6,0,12,1,online,3,1
3755.46,15,26.1,680.0,2,12.9,1,2,10,0,reseller,0,1
1417.17,30,4.2,809.0,1,26.7,4,0,9,0,online,4,0
7492.19,30,68.4,694.0,0,0.0,2,2,2,1,direct,4,0
1512.1,45,72.8,583.0,0,0.0,1,3,3,1,direct,0,0
2991.68,60,24.1,850.0,0,0.0,4,0,9,1,online,6,0
2791.26,15,28.9,839.0,3,4.8,3,0,10,0,online,5,0
5025.57,45,14.5,725.0,1,10.0,2,0,12,1,direct,0,0
540.67,45,2.9,795.0,1,14.9,3,2,6,1,online,0,0
8117.84,30,56.8,656.0,4,7.0,2,0,9,1,direct,5,0
1979.72,15,5.1,745.0,1,12.8,4,3,3,0,direct,5,0
10915.8,30,0.1,642.0,1,6.0,4,2,4,0,direct,4,0
2367.65,15,62.5,558.0,4,9.8,6,0,9,0,online,2,1
3484.36,60,49.4,850.0,0,0.0,4,1,11,1,online,2,0
20382.0,30,1.4,553.0,1,6.5,0,0,2,0,direct,3,0
2836.7,30,38.8,707.0,2,2.4,1,1,10,1,online,4,1
11102.94,45,28.2,706.0,0,0.0,1,1,9,1,direct,4,0
3771.17,30,38.4,726.0,0,0.0,5,0,8,0,online,3,1
5291.61,45,7.8,672.0,1,14.3,3,1,10,0,online,3,0
3877.57,15,18.9,673.0,1,28.9,5,0,12,0,online,4,0
7809.27,30,34.1,692.0,2,19.5,1,0,3,1,direct,6,1
1964.56,15,7.0,723.0,1,6.9,5,0,3,0,direct,3,0
1501.7,30,20.7,680.0,0,0.0,5,3,11,1,reseller,3,1
2049.36,30,21.0,674.0,1,12.9,1,3,1,1,direct,3,0
3982.8,45,37.8,561.0,3,17.4,1,0,9,0,direct,6,0
2984.73,45,6.6,850.0,2,1.6,3,2,4,1,reseller,0,0
6899.8,45,69.4,728.0,4,3.9,2,2,6,1,direct,0,0
11781.18,15,0.2,699.0,3,3.1,0,0,4,1,reseller,2,1
1512.84,90,1.4,624.0,1,2.9,2,1,6,1,direct,2,0
1880.79,15,9.4,590.0,0,0.0,2,0,3,1,direct,2,1
999.63,60,10.4,757.0,3,4.7,3,0,7,1,reseller,2,0
22636.88,45,5.3,666.0,2,12.4,0,2,7,1,reseller,1,1
4789.6,30,72.6,736.0,3,19.1,3,3,3,1,direct,6,0
5607.29,30,2.9,558.0,0,0.0,3,2,2,1,direct,2,0
1089.87,45,38.8,819.0,1,4.6,3,0,4,0,reseller,1,0
3637.12,45,25.2,761.0,2,1.7,1,0,8,1,reseller,6,0
5757.87,15,4.4,673.0,0,0.0,5,3,1,1,direct,6,0
2900.15,45,9.0,722.0,2,5.9,3,2,2,0,reseller,1,0
9586.73,15,1.3,747.0,3,30.0,2,3,8,1,direct,1,0
29162.77,30,5.4,560.0,1,14.1,7,0,5,0,direct,0,0
1552.53,45,38.4,831.0,2,25.9,3,2,1,1,reseller,2,1
1451.16,60,31.1,723.0,1,2.6,4,0,6,1,online,6,0
1652.46,30,1.2,617.0,1,16.8,3,0,11,0,direct,1,0
15453.32,30,28.6,581.0,1,17.2,2,2,2,1,reseller,3,0
9303.26,30,0.8,769.0,2,22.3,5,1,9,1,direct,4,0
3222.86,30,2.7,699.0,1,4.8,2,3,12,1,reseller,6,0
3762.74,30,1.5,723.0,0,0.0,2,0,7,0,online,1,0
1746.05,30,14.7,682.0,0,0.0,4,0,2,1,online,0,1
8111.39,45,2.2,590.0,0,0.0,2,0,12,1,direct,4,0
2586.57,30,3.8,726.0,2,4.3,1,1,3,1,direct,3,0
2881.11,30,17.6,662.0,1,16.5,4,0,10,1,direct,0,0
6297.52,30,31.2,678.0,3,6.9,2,0,5,1,direct,2,0
3074.21,15,21.5,850.0,1,7.9,3,1,11,0,direct,2,0
2946.96,30,4.4,758.0,1,0.6,2,0,10,1,direct,2,0
3675.77,30,161.8,763.0,2,28.4,5,1,6,0,reseller,5,0
7448.89,30,4.1,850.0,2,7.4,0,3,7,1,reseller,5,0
16024.01,30,11.5,715.0,0,0.0,4,1,2,0,direct,3,0
6166.81,30,5.3,691.0,1,23.2,3,3,5,0,reseller,5,0
7502.43,60,6.5,619.0,1,7.8,2,0,11,1,direct,3,0
3041.58,30,16.8,639.0,0,0.0,2,0,6,0,reseller,3,0
1925.58,30,63.8,496.0,2,28.9,1,2,4,1,direct,4,0
6558.96,15,64.1,751.0,0,0.0,3,2,11,1,direct,0,0
4247.63,15,13.8,566.0,0,0.0,3,0,9,1,direct,0,0
1011.95,30,6.8,761.0,0,0.0,2,0,6,1,direct,6,0
2710.09,45,9.3,676.0,0,0.0,1,0,2,0,direct,4,1
3379.19,15,22.4,692.0,2,9.4,3,1,3,1,direct,0,0
2299.82,30,1.6,676.0,0,0.0,2,0,5,0,online,6,1
13815.72,30,49.9,805.0,0,0.0,4,2,3,1,direct,3,0
5607.47,30,1.2,789.0,1,21.0,6,3,4,1,direct,2,0
12529.7,90,25.2,677.0,1,4.0,7,0,11,1,reseller,1,0
4615.07,30,143.3,599.0,1,9.8,5,0,9,1,direct,4,1
3917.66,15,8.5,763.0,1,5.1,1,0,3,1,reseller,3,0
1567.23,30,35.0,592.0,1,14.5,1,0,7,1,reseller,6,0
3680.25,15,34.0,540.0,2,3.6,0,3,7,1,online,0,1
3683.98,15,14.3,725.0,2,18.3,4,2,11,1,reseller,5,0
1063.79,30,2.0,790.0,2,15.5,2,0,9,1,reseller,0,0
2240.43,30,13.9,644.0,1,8.7,3,0,10,0,online,4,0
2721.79,15,12.4,716.0,2,19.5,1,0,2,1,direct,5,0
5282.38,45,14.9,643.0,1,4.0,1,2,6,1,direct,4,0
5514.93,30,57.7,745.0,3,18.2,4,0,1,0,online,1,0
2157.73,15,4.6,779.0,2,4.4,2,0,9,0,reseller,3,0
5552.38,60,29.2,656.0,3,5.9,4,0,12,1,direct,1,0
3090.63,30,18.2,588.0,1,23.3,7,0,9,0,online,3,0
275.16,90,14.1,549.0,2,23.6,3,2,10,1,direct,0,0
2353.76,60,85.3,763.0,0,0.0,3,1,2,0,reseller,6,0
9615.1,30,38.9,578.0,0,0.0,3,0,12,1,direct,5,1
801.41,30,69.9,713.0,0,0.0,1,0,9,0,reseller,0,1
4029.6,60,51.9,750.0,1,8.7,6,0,7,0,direct,3,0
15164.84,30,23.9,635.0,0,0.0,2,1,5,1,direct,3,1
1836.19,30,17.5,665.0,1,18.2,4,2,3,1,direct,5,0
3648.0,30,67.4,770.0,1,12.1,1,0,11,1,direct,2,0
1125.95,30,13.8,607.0,1,15.9,5,0,7,0,reseller,3,0
15748.62,60,32.4,598.0,3,17.0,0,0,12,1,online,2,1
3377.87,45,30.3,659.0,0,0.0,2,0,10,0,reseller,4,0
3796.99,60,5.5,795.0,3,4.0,3,2,11,1,online,2,1
12318.66,45,3.5,825.0,4,16.2,2,2,8,0,direct,3,0
6603.34,45,8.7,671.0,0,0.0,1,2,6,1,direct,0,0
1655.63,30,38.5,616.0,2,2.9,3,3,6,1,direct,5,0
2033.37,90,58.4,776.0,0,0.0,2,2,1,1,direct,0,0
5684.16,90,0.3,530.0,1,4.1,3,3,7,1,direct,2,1
2076.19,60,22.1,702.0,2,10.9,2,0,6,1,direct,4,0
541.57,45,22.3,676.0,1,9.7,4,1,3,1,online,0,0
3470.6,30,52.9,796.0,2,1.6,1,0,9,1,direct,4,0
960.84,30,17.3,806.0,0,0.0,4,0,5,0,direct,1,0
15594.19,60,103.8,595.0,1,12.9,4,0,1,1,online,6,0
4268.89,15,18.2,695.0,1,13.4,2,3,6,0,reseller,3,0
1612.18,30,102.5,629.0,0,0.0,5,2,4,1,direct,3,0
1941.53,30,1.7,654.0,0,0.0,2,0,10,1,direct,1,0
664.84,30,15.4,736.0,2,25.6,9,1,4,1,direct,5,0
1353.55,30,13.3,650.0,1,5.9,2,2,7,1,online,1,0
9087.82,30,19.8,697.0,3,24.6,1,2,11,0,online,4,0
27135.76,15,28.0,766.0,2,7.0,2,3,6,1,direct,6,0
7000.64,30,5.2,816.0,1,21.3,4,2,10,1,online,3,0
3351.49,30,1.6,706.0,0,0.0,4,3,12,1,direct,2,0
2468.18,15,4.4,691.0,2,10.6,5,2,1,0,reseller,5,0
1539.41,45,15.9,580.0,2,13.9,5,1,3,1,online,0,0
23243.7,30,6.3,823.0,3,19.7,3,0,8,0,direct,1,0
3072.13,30,44.8,725.0,1,3.5,4,3,10,1,reseller,4,0
24442.21,30,8.7,692.0,1,27.2,2,0,2,1,online,1,1
12761.24,30,26.5,688.0,1,14.2,2,0,1,0,reseller,5,0
759.97,60,39.0,712.0,1,4.1,5,0,8,0,reseller,0,0
1999.48,15,13.7,749.0,0,0.0,7,0,5,1,direct,1,0
1993.92,30,11.0,761.0,1,11.3,2,0,1,0,direct,5,0
3388.49,45,0.9,825.0,1,16.6,3,2,3,1,direct,3,0
3448.58,15,44.6,702.0,5,9.6,2,2,11,1,direct,5,0
53993.3,60,11.4,838.0,0,0.0,2,3,6,1,direct,0,0
1380.91,90,16.3,775.0,2,6.1,6,0,5,0,online,3,0
4474.16,45,5.4,675.0,2,7.8,3,0,6,1,direct,1,0
6341.41,90,29.2,530.0,2,15.6,1,0,8,1,online,5,1
3635.8,30,8.5,688.0,1,27.5,2,0,5,1,online,1,0
4020.5,30,29.3,820.0,2,10.5,3,0,3,1,direct,4,0
1421.79,15,0.0,610.0,2,18.7,2,3,1,0,direct,5,0
4007.16,15,19.7,687.0,0,0.0,5,2,12,1,reseller,4,0
5769.03,30,54.2,695.0,1,26.2,4,3,3,1,online,1,0
4889.48,30,14.5,765.0,0,0.0,3,1,11,1,direct,1,0
6082.56,30,34.4,645.0,3,13.6,2,0,4,1,direct,0,0
12982.36,30,22.7,602.0,0,0.0,4,0,9,1,reseller,5,0
8461.4,45,12.2,731.0,2,13.6,7,3,6,1,direct,2,0
3882.23,30,21.8,613.0,0,0.0,0,0,4,1,direct,1,0
1268.28,30,26.7,515.0,1,10.8,1,0,6,0,direct,6,0
2121.75,30,49.2,846.0,1,21.2,2,0,9,0,online,1,0
2987.92,45,12.8,763.0,3,4.9,3,0,3,1,direct,3,0
4569.28,30,22.8,850.0,1,15.5,2,3,11,1,reseller,4,0
2367.29,45,3.4,759.0,0,0.0,0,1,8,1,reseller,3,0
1568.45,15,20.3,741.0,2,13.0,4,0,4,1,online,3,0
1249.65,30,99.4,713.0,0,0.0,6,0,6,1,direct,5,0
823.81,90,22.5,663.0,1,21.2,2,0,9,0,direct,0,0
2947.0,15,2.4,726.0,2,4.2,0,1,3,1,online,3,0
970.0,30,6.0,630.0,3,13.1,3,0,10,1,reseller,6,0
1479.6,15,26.8,584.0,2,22.4,3,0,1,1,online,5,1
2554.18,15,8.7,650.0,0,0.0,5,2,10,1,direct,3,0
1094.09,30,6.2,796.0,0,0.0,5,1,2,0,direct,0,0
5124.44,30,28.6,569.0,1,5.5,2,2,10,1,online,2,1
7088.3,30,28.8,571.0,1,12.9,2,2,1,1,direct,1,0
2220.56,60,133.7,733.0,2,2.2,2,0,10,0,direct,1,0
2456.95,30,4.2,643.0,2,15.9,2,3,1,1,direct,2,0
5905.78,15,17.8,724.0,1,3.0,1,0,7,1,online,1,0
1914.87,60,5.2,769.0,1,4.3,5,0,2,1,direct,2,0
1800.0,30,23.6,722.0,4,30.7,0,0,2,1,direct,3,0
10687.7,60,15.2,623.0,3,27.1,1,2,5,1,direct,0,0
8068.87,30,10.6,795.0,0,0.0,1,0,11,1,online,0,0
6256.62,45,30.4,747.0,4,23.5,4,3,7,0,reseller,3,0
8375.62,60,33.9,682.0,1,5.7,4,2,3,1,direct,1,0
614.28,30,6.6,678.0,0,0.0,7,2,6,1,online,1,1
12313.51,60,7.0,714.0,1,24.7,2,0,1,1,direct,2,0
5181.53,45,5.5,652.0,1,6.5,5,0,11,0,direct,3,0
9042.61,60,11.0,533.0,3,3.0,3,0,10,1,direct,0,1
5158.73,30,35.9,748.0,3,11.9,5,2,11,1,reseller,6,1
3804.85,30,4.6,742.0,1,6.2,2,0,3,1,online,1,1
2841.88,15,0.5,473.0,0,0.0,8,2,3,1,reseller,0,1
5066.62,90,85.2,726.0,0,0.0,4,0,2,1,reseller,5,0
2750.19,15,12.2,838.0,1,0.5,5,0,11,1,reseller,3,1
7951.28,15,0.1,579.0,1,7.1,2,0,8,1,direct,2,1
873.22,60,47.4,673.0,1,7.7,1,3,7,1,online,2,0
2236.31,30,3.0,664.0,4,5.7,6,0,7,1,reseller,0,1
22933.2,30,42.9,829.0,0,0.0,2,0,9,1,reseller,2,1
2072.53,30,20.1,781.0,2,20.0,10,2,12,1,reseller,5,0
2937.12,45,23.4,601.0,0,0.0,2,3,10,1,direct,2,0
1645.3,30,46.1,711.0,2,3.2,5,0,4,0,reseller,4,0
4925.89,30,11.0,850.0,3,12.4,1,0,5,1,direct,0,1
1876.87,30,0.4,624.0,1,5.1,1,2,12,1,reseller,2,0
3080.82,30,11.1,679.0,1,18.8,1,0,6,0,online,3,1
7816.4,30,7.2,726.0,0,0.0,4,0,10,1,direct,0,1
1941.3,15,20.7,625.0,0,0.0,3,2,10,1,direct,3,0
7403.81,45,32.8,839.0,1,20.3,4,0,12,0,reseller,2,0
7631.25,30,41.6,637.0,0,0.0,2,1,10,0,reseller,6,0
9409.36,30,26.7,555.0,1,5.7,3,0,8,1,direct,2,0
4131.88,30,8.2,633.0,0,0.0,3,2,6,0,direct,0,0
67314.65,30,47.5,739.0,3,9.5,5,0,1,0,direct,6,0
9405.79,45,58.9,608.0,1,11.5,3,0,3,1,reseller,4,0
4877.51,30,1.4,707.0,3,22.5,0,0,6,1,online,3,0
1655.18,60,50.6,731.0,0,0.0,5,0,9,0,reseller,0,0
3336.4,45,24.3,571.0,2,18.6,1,0,12,1,online,1,0
13143.65,60,15.6,629.0,1,3.8,2,0,10,1,direct,3,0
16959.46,45,64.8,711.0,1,6.2,4,3,3,0,reseller,0,0
13773.42,15,4.2,743.0,0,0.0,1,0,10,0,direct,2,0
7381.06,90,21.6,632.0,1,18.8,2,3,11,0,direct,2,0
1176.04,45,20.5,694.0,1,25.4,3,0,5,1,direct,1,1
5644.55,30,2.3,654.0,2,6.9,4,3,3,1,direct,1,1
1191.23,30,16.7,746.0,1,5.5,2,1,3,1,direct,6,0
954.58,30,7.0,727.0,1,8.9,6,0,2,1,reseller,5,0
4515.37,45,7.1,646.0,1,4.9,2,1,7,0,direct,3,0
5830.63,30,32.5,723.0,0,0.0,3,3,12,0,online,6,0
8209.44,45,18.4,643.0,1,8.9,2,0,4,1,reseller,6,0
5695.45,30,14.4,721.0,3,9.0,0,0,1,1,direct,0,0
5874.8,30,88.0,722.0,2,2.5,2,2,4,0,direct,3,1
1500.89,30,3.3,850.0,1,6.8,2,0,1,1,online,4,0
3312.71,30,1.3,650.0,1,29.6,3,1,9,0,reseller,6,0
937.85,15,64.6,667.0,4,2.9,5,1,2,1,online,6,0
600.02,60,5.4,622.0,1,11.4,1,1,4,0,direct,6,0
7090.98,30,25.5,587.0,1,10.6,3,0,9,1,online,3,0
1848.61,60,53.4,639.0,2,35.3,4,2,10,0,reseller,0,0
7984.43,45,14.3,740.0,1,11.0,4,3,1,1,direct,1,0
9872.54,45,9.9,746.0,1,28.0,4,1,5,0,direct,1,0
2085.19,30,6.5,707.0,3,10.8,5,2,4,1,reseller,6,0
6193.65,60,2.7,653.0,0,0.0,6,0,3,1,reseller,6,1
2008.13,60,5.4,636.0,1,11.3,3,0,3,1,direct,1,0
691.39,45,19.6,597.0,0,0.0,4,1,6,1,online,2,1
4068.29,15,17.2,630.0,2,12.0,5,2,10,0,online,1,0
2383.23,45,10.8,563.0,3,7.2,4,0,5,1,reseller,3,0
2450.19,15,9.3,802.0,3,6.7,3,2,4,0,reseller,6,0
21543.06,15,1.2,845.0,2,19.8,4,2,4,1,online,1,0
922.17,45,34.0,506.0,2,8.2,4,1,11,0,direct,6,0
5138.85,60,3.6,706.0,0,0.0,3,1,3,1,reseller,5,0
1487.23,30,70.2,705.0,0,0.0,3,0,10,1,direct,6,0
8245.6,15,1.4,699.0,1,16.4,4,1,3,1,direct,2,0
4762.79,60,24.2,627.0,1,38.5,1,0,10,0,online,2,0
5122.56,15,5.2,772.0,0,0.0,3,1,10,1,direct,4,0
1555.57,15,2.8,717.0,2,7.7,0,3,3,1,reseller,3,0
1827.99,45,3.0,773.0,0,0.0,1,0,10,1,direct,3,0
8387.73,60,23.8,614.0,0,0.0,3,2,3,1,reseller,4,0
17920.81,30,47.5,556.0,1,6.7,2,1,6,1,reseller,4,0
5609.84,30,80.5,719.0,2,15.4,5,1,5,0,direct,3,0
1623.47,30,58.9,593.0,1,8.7,1,2,4,1,direct,4,0
4939.62,30,28.0,775.0,0,0.0,1,1,7,0,direct,2,0
32361.5,45,103.5,489.0,1,8.2,7,0,8,1,reseller,1,0
3992.53,60,53.8,638.0,1,11.1,5,0,11,1,reseller,4,0
13570.54,30,44.5,625.0,1,8.4,2,0,8,0,direct,1,0
1870.02,30,29.3,650.0,3,2.5,1,1,5,1,reseller,6,0
3505.62,30,27.0,703.0,2,0.9,4,3,7,1,reseller,2,1
6358.89,15,23.6,716.0,2,17.4,2,3,6,0,reseller,0,0
5206.15,30,42.7,738.0,2,16.2,3,2,10,0,reseller,5,0
1826.67,15,2.0,748.0,2,6.1,7,2,8,1,direct,5,0
1757.13,45,3.0,665.0,2,5.9,4,0,6,1,reseller,2,0
8861.36,30,43.0,850.0,0,0.0,1,1,7,1,reseller,5,0
10640.21,45,27.1,805.0,2,18.0,3,0,8,1,direct,4,1
14199.03,30,9.1,652.0,1,11.2,4,0,6,1,direct,4,0
18463.25,60,29.0,668.0,1,24.0,0,3,7,1,direct,2,0
4109.91,90,14.4,650.0,1,11.0,1,0,5,1,reseller,6,0
2751.55,30,1.5,713.0,2,5.1,6,2,4,1,reseller,0,0
12282.02,15,13.4,593.0,1,6.3,1,0,10,0,direct,2,0
6917.17,45,17.9,609.0,2,14.6,2,0,2,1,direct,3,1
1503.86,15,25.0,485.0,1,27.9,2,0,4,1,direct,4,1
1436.16,30,52.8,644.0,0,0.0,5,0,3,0,reseller,2,1
5668.83,15,0.3,776.0,2,20.2,9,0,3,1,reseller,2,1
3104.02,60,22.4,666.0,1,13.5,2,0,6,1,direct,5,0
3555.37,15,1.7,671.0,0,0.0,6,0,3,1,reseller,6,1
9559.4,30,8.2,705.0,2,30.0,3,1,3,1,reseller,5,1
7209.35,30,9.2,590.0,5,4.3,4,1,11,1,direct,3,0
12050.8,45,99.9,682.0,2,7.9,1,0,12,1,direct,4,0
640.1,30,16.7,760.0,0,0.0,2,1,6,0,direct,6,0
4573.61,60,8.4,708.0,0,0.0,7,0,5,0,reseller,0,0
6803.69,45,6.9,768.0,2,2.8,4,1,7,1,online,2,0
921.56,30,0.8,794.0,2,9.6,4,0,2,1,direct,4,0
2019.48,30,10.2,740.0,1,5.9,2,0,4,1,online,0,0
1708.83,60,9.2,616.0,0,0.0,1,3,12,0,direct,3,0
3712.75,45,11.5,649.0,2,21.4,3,0,1,1,online,6,0
15757.45,30,13.6,850.0,1,5.4,6,0,11,0,online,6,0
22478.86,30,13.5,708.0,3,35.5,3,0,11,0,reseller,1,0
1749.6,15,5.5,696.0,1,11.3,5,1,4,0,direct,3,1
5848.27,15,3.7,603.0,1,1.2,5,0,7,0,direct,2,0
